order_item_id,order_id,product_id,quantity,unit_price
4518,1482,60,2,56.64
4519,1482,80,3,65.66
4520,1482,167,1,69.9
4521,1482,163,1,9.21
4522,1483,112,2,23.25
4523,1483,47,1,63.82
4524,1484,1,1,22.34
4525,1484,102,2,68.98
4526,1484,45,2,8.29
4527,1484,33,2,70.77
4528,1485,110,2,17.21
4529,1486,124,2,12.46
4530,1486,82,2,81.67
4531,1486,163,2,9.21
4532,1486,147,3,22.88
4533,1487,105,1,72.61
4534,1487,195,3,47.38
4535,1487,92,1,49.26
4536,1488,17,1,82.39
4537,1488,126,3,62.77
4538,1488,15,3,72.81
4539,1489,179,1,85.79
4540,1489,85,1,85.35
4541,1489,29,3,47.37
4542,1490,189,2,86.72
4543,1490,132,2,12.67
4544,1491,187,2,35.19
4545,1491,49,3,93.71
4546,1491,63,1,51.43
4547,1492,81,3,4.48
4548,1492,16,3,62.51
4549,1492,151,2,36.77
4550,1492,67,2,56.83
4551,1493,116,1,40.98
4552,1493,75,2,3.53
4553,1493,171,2,99.82
4554,1493,76,1,10.24
4555,1494,118,2,55.59
4556,1495,161,2,21.52
4557,1495,179,3,85.79
4558,1495,20,1,84.28
4559,1495,81,3,4.48
4560,1496,48,2,51.52
4561,1496,8,2,3.42
4562,1497,42,3,44.91
4563,1497,94,2,26.4
4564,1498,85,2,85.35
4565,1498,128,1,26.06
4566,1499,121,2,93.04
4567,1499,82,1,81.67
4568,1500,74,2,16.95
4569,1500,193,2,92.29
4570,1500,99,2,20.89
4571,1500,111,2,22.51
4572,1501,143,3,93.29
4573,1501,73,3,21.82
4574,1501,121,3,93.04
4575,1501,193,1,92.29
4576,1502,117,1,75.9
4577,1503,128,2,26.06
4578,1503,189,1,86.72
4579,1504,47,3,63.82
4580,1504,25,1,77.71
4581,1504,177,1,55.21
4582,1505,35,2,45.87
4583,1505,199,1,37.92
4584,1505,15,2,72.81
4585,1505,22,1,93.74
4586,1506,29,2,47.37
4587,1506,65,1,41.26
4588,1506,101,2,16.05
4589,1507,174,1,23.13
4590,1508,121,1,93.04
4591,1508,161,1,21.52
4592,1508,74,1,16.95
4593,1508,158,3,72.86
4594,1509,119,1,16.96
4595,1509,45,2,8.29
4596,1509,192,3,26.0
4597,1509,194,2,92.17
4598,1509,142,3,94.28
4599,1510,50,3,37.81
4600,1510,78,2,38.48
4601,1511,133,2,88.32
4602,1511,70,1,85.62
4603,1511,143,1,93.29
4604,1511,67,2,56.83
4605,1512,196,2,18.81
4606,1512,36,1,71.45
4607,1513,13,1,24.24
4608,1513,107,1,84.03
4609,1513,96,3,52.96
4610,1514,121,2,93.04
4611,1514,178,3,90.9
4612,1514,118,2,55.59
4613,1515,134,2,82.52
4614,1515,120,2,41.53
4615,1516,183,3,99.07
4616,1516,83,2,88.29
4617,1517,72,1,78.92
4618,1517,116,1,40.98
4619,1518,175,1,5.85
4620,1518,91,3,77.03
4621,1519,145,1,26.26
4622,1519,195,1,47.38
4623,1519,76,3,10.24
4624,1520,17,1,82.39
4625,1520,69,1,47.34
4626,1521,130,1,62.46
4627,1521,94,1,26.4
4628,1521,51,1,80.58
4629,1521,79,1,66.85
4630,1522,172,3,61.73
4631,1522,121,3,93.04
4632,1522,111,1,22.51
4633,1523,9,3,25.51
4634,1523,56,3,36.39
4635,1523,175,3,5.85
4636,1523,193,1,92.29
4637,1523,10,1,83.9
4638,1524,17,2,82.39
4639,1524,122,3,41.81
4640,1524,98,1,41.86
4641,1524,43,2,16.15
4642,1524,167,3,69.9
4643,1525,33,2,70.77
4644,1525,152,2,17.21
4645,1526,147,1,22.88
4646,1527,119,2,16.96
4647,1527,84,2,28.79
4648,1527,11,3,21.86
4649,1527,158,3,72.86
4650,1528,23,2,96.76
4651,1528,168,2,16.54
4652,1529,118,3,55.59
4653,1529,72,2,78.92
4654,1529,6,1,96.88
4655,1529,187,3,35.19
4656,1529,79,2,66.85
4657,1530,37,1,94.21
4658,1530,77,3,39.5
4659,1530,127,2,54.92
4660,1530,11,2,21.86
4661,1530,123,3,86.64
4662,1531,67,3,56.83
4663,1532,28,1,15.59
4664,1532,38,3,38.09
4665,1532,79,3,66.85
4666,1533,133,2,88.32
4667,1533,147,2,22.88
4668,1533,169,2,6.39
4669,1533,139,1,32.14
4670,1534,135,2,31.19
4671,1534,107,1,84.03
4672,1534,169,2,6.39
4673,1535,89,1,48.78
4674,1535,146,3,74.84
4675,1535,68,3,19.98
4676,1535,181,1,10.94
4677,1535,194,1,92.17
4678,1536,68,3,19.98
4679,1537,93,2,7.09
4680,1537,6,1,96.88
4681,1537,153,1,43.59
4682,1537,26,1,99.19
4683,1537,85,2,85.35
4684,1538,111,3,22.51
4685,1539,131,1,49.3
4686,1539,74,2,16.95
4687,1539,6,1,96.88
4688,1539,146,2,74.84
4689,1539,91,2,77.03
4690,1540,86,1,24.15
4691,1540,97,3,1.49
4692,1540,60,1,56.64
4693,1540,124,3,12.46
4694,1540,47,3,63.82
4695,1541,68,1,19.98
4696,1541,17,1,82.39
4697,1541,86,3,24.15
4698,1541,152,1,17.21
4699,1542,100,2,13.84
4700,1542,45,1,8.29
4701,1542,105,3,72.61
4702,1543,175,2,5.85
4703,1543,165,1,90.83
4704,1543,58,2,41.82
4705,1544,56,1,36.39
4706,1544,150,1,60.0
4707,1544,112,3,23.25
4708,1544,148,2,75.01
4709,1545,1,2,22.34
4710,1546,113,2,27.76
4711,1546,185,2,91.06
4712,1546,3,3,9.55
4713,1546,43,3,16.15
4714,1547,106,2,3.09
4715,1548,92,1,49.26
4716,1548,120,3,41.53
4717,1548,71,3,28.07
4718,1548,168,2,16.54
4719,1549,96,2,52.96
4720,1549,145,1,26.26
4721,1549,185,2,91.06
4722,1549,116,1,40.98
4723,1550,180,1,24.21
4724,1550,56,3,36.39
4725,1550,74,2,16.95
4726,1551,190,1,55.19
4727,1551,37,3,94.21
4728,1552,20,2,84.28
4729,1552,141,1,97.75
4730,1552,154,1,47.32
4731,1553,106,1,3.09
4732,1554,72,2,78.92
4733,1554,28,3,15.59
4734,1554,35,3,45.87
4735,1554,99,2,20.89
4736,1555,22,1,93.74
4737,1555,117,2,75.9
4738,1555,172,3,61.73
4739,1555,122,3,41.81
4740,1556,31,3,9.64
4741,1556,161,3,21.52
4742,1556,111,1,22.51
4743,1556,111,3,22.51
4744,1556,106,3,3.09
4745,1557,31,3,9.64
4746,1558,183,1,99.07
4747,1558,140,3,9.44
4748,1559,1,3,22.34
4749,1560,33,1,70.77
4750,1560,21,3,85.32
4751,1560,97,3,1.49
4752,1560,80,3,65.66
4753,1561,119,3,16.96
4754,1562,81,1,4.48
4755,1562,56,2,36.39
4756,1562,115,1,15.31
4757,1562,36,3,71.45
4758,1562,96,2,52.96
4759,1563,51,2,80.58
4760,1563,152,3,17.21
4761,1563,122,1,41.81
4762,1564,18,1,68.05
4763,1564,157,2,88.69
4764,1564,103,1,91.81
4765,1564,167,1,69.9
4766,1564,119,1,16.96
4767,1565,97,2,1.49
4768,1565,177,2,55.21
4769,1565,34,1,90.43
4770,1565,187,2,35.19
4771,1565,100,2,13.84
4772,1566,33,3,70.77
4773,1567,8,1,3.42
4774,1567,53,3,53.5
4775,1567,161,3,21.52
4776,1568,120,3,41.53
4777,1568,83,1,88.29
4778,1568,79,1,66.85
4779,1568,148,1,75.01
4780,1568,108,3,12.74
4781,1569,126,2,62.77
4782,1569,39,1,74.28
4783,1569,63,2,51.43
4784,1569,17,2,82.39
4785,1569,19,2,78.17
4786,1570,157,2,88.69
4787,1570,27,2,92.23
4788,1570,47,1,63.82
4789,1570,123,2,86.64
4790,1571,109,3,17.75
4791,1571,102,2,68.98
4792,1571,33,3,70.77
4793,1572,3,3,9.55
4794,1573,187,3,35.19
4795,1573,89,1,48.78
4796,1573,10,1,83.9
4797,1573,102,3,68.98
4798,1574,28,2,15.59
4799,1574,5,3,41.02
4800,1575,148,2,75.01
4801,1575,99,2,20.89
4802,1575,90,3,80.69
4803,1575,157,3,88.69
4804,1575,4,3,4.76
4805,1576,11,2,21.86
4806,1576,74,2,16.95
4807,1576,193,2,92.29
4808,1576,165,3,90.83
4809,1577,71,3,28.07
4810,1577,92,1,49.26
4811,1577,148,2,75.01
4812,1577,1,2,22.34
4813,1578,168,3,16.54
4814,1578,101,3,16.05
4815,1578,75,3,3.53
4816,1578,177,2,55.21
4817,1579,200,1,35.79
4818,1580,37,1,94.21
4819,1580,175,2,5.85
4820,1580,87,1,92.64
4821,1580,197,1,31.82
4822,1580,187,2,35.19
4823,1581,124,3,12.46
4824,1581,33,1,70.77
4825,1581,32,1,66.97
4826,1581,64,1,26.42
4827,1581,4,3,4.76
4828,1582,93,1,7.09
4829,1582,62,1,47.32
4830,1582,71,2,28.07
4831,1582,152,2,17.21
4832,1582,35,3,45.87
4833,1583,49,2,93.71
4834,1584,147,1,22.88
4835,1584,44,3,51.31
4836,1584,200,2,35.79
4837,1584,93,3,7.09
4838,1585,82,2,81.67
4839,1585,85,3,85.35
4840,1586,40,2,47.83
4841,1586,6,2,96.88
4842,1586,101,2,16.05
4843,1586,87,1,92.64
4844,1586,192,2,26.0
4845,1587,69,1,47.34
4846,1587,54,2,28.16
4847,1588,42,2,44.91
4848,1589,29,2,47.37
4849,1589,38,1,38.09
4850,1589,133,2,88.32
4851,1589,76,1,10.24
4852,1589,170,1,48.48
4853,1590,34,2,90.43
4854,1590,168,3,16.54
4855,1590,168,2,16.54
4856,1590,145,1,26.26
4857,1590,128,1,26.06
4858,1591,179,2,85.79
4859,1591,17,1,82.39
4860,1591,109,2,17.75
4861,1591,63,1,51.43
4862,1592,140,2,9.44
4863,1592,116,3,40.98
4864,1592,63,2,51.43
4865,1592,177,3,55.21
4866,1592,22,1,93.74
4867,1593,36,3,71.45
4868,1593,22,1,93.74
4869,1593,67,3,56.83
4870,1593,112,2,23.25
4871,1593,141,3,97.75
4872,1594,118,3,55.59
4873,1594,107,3,84.03
4874,1595,175,2,5.85
4875,1595,22,1,93.74
4876,1595,74,2,16.95
4877,1595,36,3,71.45
4878,1596,79,1,66.85
4879,1596,8,2,3.42
4880,1596,107,1,84.03
4881,1596,60,3,56.64
4882,1597,140,1,9.44
4883,1597,94,3,26.4
4884,1597,121,1,93.04
4885,1597,185,2,91.06
4886,1597,98,3,41.86
4887,1598,173,1,76.28
4888,1599,164,1,42.67
4889,1599,171,1,99.82
4890,1600,17,3,82.39
4891,1601,38,1,38.09
4892,1602,70,2,85.62
4893,1602,67,1,56.83
4894,1602,104,2,35.86
4895,1602,179,1,85.79
4896,1603,113,3,27.76
4897,1603,25,2,77.71
4898,1603,109,1,17.75
4899,1603,149,1,73.08
4900,1604,70,3,85.62
4901,1605,116,2,40.98
4902,1605,79,1,66.85
4903,1605,177,2,55.21
4904,1605,183,2,99.07
4905,1605,143,1,93.29
4906,1606,38,2,38.09
4907,1607,100,2,13.84
4908,1607,25,2,77.71
4909,1607,27,3,92.23
4910,1607,161,2,21.52
4911,1608,54,2,28.16
4912,1608,165,2,90.83
4913,1608,141,2,97.75
4914,1609,84,3,28.79
4915,1610,9,2,25.51
4916,1610,180,1,24.21
4917,1611,127,1,54.92
4918,1611,162,3,27.63
4919,1611,52,1,28.97
4920,1612,85,3,85.35
4921,1612,20,3,84.28
4922,1612,112,2,23.25
4923,1612,46,2,94.35
4924,1613,3,3,9.55
4925,1613,120,1,41.53
4926,1613,163,2,9.21
4927,1613,47,1,63.82
4928,1613,71,1,28.07
4929,1614,135,1,31.19
4930,1614,187,3,35.19
4931,1614,101,3,16.05
4932,1614,143,1,93.29
4933,1614,81,3,4.48
4934,1615,154,1,47.32
4935,1615,171,3,99.82
4936,1615,92,2,49.26
4937,1615,20,3,84.28
4938,1616,102,1,68.98
4939,1616,28,1,15.59
4940,1617,1,1,22.34
4941,1617,79,2,66.85
4942,1618,192,1,26.0
4943,1619,178,3,90.9
4944,1619,179,3,85.79
4945,1619,128,1,26.06
4946,1620,148,3,75.01
4947,1620,73,2,21.82
4948,1620,108,2,12.74
4949,1620,84,1,28.79
4950,1621,43,2,16.15
4951,1621,153,1,43.59
4952,1621,85,3,85.35
4953,1621,148,2,75.01
4954,1621,157,1,88.69
4955,1622,16,1,62.51
4956,1623,50,1,37.81
4957,1623,42,1,44.91
4958,1623,128,2,26.06
4959,1623,127,3,54.92
4960,1623,20,1,84.28
4961,1624,8,1,3.42
4962,1624,199,2,37.92
4963,1625,140,2,9.44
4964,1625,113,1,27.76
4965,1625,199,2,37.92
4966,1625,105,3,72.61
4967,1625,36,2,71.45
4968,1626,195,3,47.38
4969,1626,103,3,91.81
4970,1626,195,3,47.38
4971,1626,200,1,35.79
4972,1626,176,2,83.64
4973,1627,90,2,80.69
4974,1627,178,2,90.9
4975,1628,153,2,43.59
4976,1629,99,1,20.89
4977,1630,173,1,76.28
4978,1630,74,3,16.95
4979,1631,146,1,74.84
4980,1632,168,3,16.54
4981,1632,135,2,31.19
4982,1632,12,3,53.01
4983,1632,8,3,3.42
4984,1632,12,1,53.01
4985,1633,184,3,12.28
4986,1633,113,3,27.76
4987,1634,118,3,55.59
4988,1634,157,1,88.69
4989,1634,151,3,36.77
4990,1635,50,1,37.81
4991,1635,105,2,72.61
4992,1635,119,3,16.96
4993,1636,88,3,28.46
4994,1636,163,3,9.21
4995,1636,131,2,49.3
4996,1637,195,3,47.38
4997,1637,89,2,48.78
4998,1637,172,3,61.73
4999,1637,15,1,72.81
5000,1638,20,3,84.28
5001,1638,55,1,20.22
5002,1638,84,2,28.79
5003,1639,195,3,47.38
5004,1639,163,2,9.21
5005,1639,89,2,48.78
5006,1640,183,1,99.07
5007,1641,39,1,74.28
5008,1641,99,2,20.89
5009,1641,30,3,34.66
5010,1641,77,3,39.5
5011,1642,51,2,80.58
5012,1642,38,1,38.09
5013,1642,174,2,23.13
5014,1643,72,2,78.92
5015,1643,33,1,70.77
5016,1644,91,3,77.03
5017,1644,74,2,16.95
5018,1644,1,2,22.34
5019,1645,40,3,47.83
5020,1645,152,3,17.21
5021,1645,86,1,24.15
5022,1646,49,1,93.71
5023,1646,174,3,23.13
5024,1646,125,3,18.62
5025,1646,48,2,51.52
5026,1647,175,2,5.85
5027,1647,128,3,26.06
5028,1648,192,1,26.0
5029,1648,157,3,88.69
5030,1649,111,3,22.51
5031,1649,133,1,88.32
5032,1649,34,3,90.43
5033,1650,152,1,17.21
5034,1650,122,1,41.81
5035,1650,93,1,7.09
5036,1651,200,2,35.79
5037,1651,80,2,65.66
5038,1651,121,2,93.04
5039,1651,127,2,54.92
5040,1651,96,3,52.96
5041,1652,45,2,8.29
5042,1652,188,3,70.11
5043,1652,55,1,20.22
5044,1652,14,2,15.57
5045,1652,178,2,90.9
5046,1653,146,2,74.84
5047,1653,1,2,22.34
5048,1654,109,1,17.75
5049,1654,99,1,20.89
5050,1654,29,3,47.37
5051,1654,70,1,85.62
5052,1654,103,1,91.81
5053,1655,124,2,12.46
5054,1656,92,3,49.26
5055,1656,69,1,47.34
5056,1656,27,2,92.23
5057,1656,96,2,52.96
5058,1656,20,2,84.28
5059,1657,197,1,31.82
5060,1658,73,3,21.82
5061,1658,117,3,75.9
5062,1658,185,2,91.06
5063,1658,156,3,57.94
5064,1659,183,2,99.07
5065,1659,106,1,3.09
5066,1659,170,2,48.48
5067,1659,194,2,92.17
5068,1659,19,1,78.17
5069,1660,156,1,57.94
5070,1660,115,3,15.31
5071,1660,46,2,94.35
5072,1661,97,2,1.49
5073,1661,8,3,3.42
5074,1661,147,3,22.88
5075,1662,73,3,21.82
5076,1662,44,2,51.31
5077,1662,159,1,99.14
5078,1663,64,2,26.42
5079,1663,119,3,16.96
5080,1664,187,3,35.19
5081,1664,71,2,28.07
5082,1665,113,1,27.76
5083,1665,15,3,72.81
5084,1665,19,2,78.17
5085,1666,111,3,22.51
5086,1666,125,2,18.62
5087,1666,138,3,15.26
5088,1666,81,2,4.48
5089,1667,32,1,66.97
5090,1668,10,3,83.9
5091,1668,63,1,51.43
5092,1668,122,3,41.81
5093,1668,60,2,56.64
5094,1669,137,1,50.53
5095,1670,170,3,48.48
5096,1670,147,3,22.88
5097,1671,36,3,71.45
5098,1671,66,2,98.44
5099,1671,3,3,9.55
5100,1672,105,2,72.61
5101,1672,136,1,2.0
5102,1673,171,3,99.82
5103,1673,150,2,60.0
5104,1673,30,3,34.66
5105,1674,54,2,28.16
5106,1674,90,1,80.69
5107,1674,183,2,99.07
5108,1674,185,3,91.06
5109,1674,167,1,69.9
5110,1675,138,2,15.26
5111,1675,24,2,86.52
5112,1675,33,2,70.77
5113,1675,1,1,22.34
5114,1676,34,2,90.43
5115,1677,7,1,45.34
5116,1677,188,3,70.11
5117,1677,59,1,60.5
5118,1677,120,3,41.53
5119,1677,3,1,9.55
5120,1678,87,2,92.64
5121,1678,193,1,92.29
5122,1679,60,1,56.64
5123,1679,114,1,69.74
5124,1680,108,2,12.74
5125,1680,158,1,72.86
5126,1680,199,2,37.92
5127,1680,70,2,85.62
5128,1681,167,2,69.9
5129,1682,193,1,92.29
5130,1682,182,3,92.38
5131,1683,12,2,53.01
5132,1684,21,2,85.32
5133,1684,153,3,43.59
5134,1685,119,1,16.96
5135,1685,52,1,28.97
5136,1685,119,1,16.96
5137,1685,96,3,52.96
5138,1686,12,3,53.01
5139,1686,157,2,88.69
5140,1687,95,2,98.01
5141,1688,176,2,83.64
5142,1688,15,3,72.81
5143,1688,116,2,40.98
5144,1688,108,3,12.74
5145,1689,147,3,22.88
5146,1689,101,3,16.05
5147,1689,22,3,93.74
5148,1689,84,1,28.79
5149,1689,120,1,41.53
5150,1690,8,3,3.42
5151,1690,30,1,34.66
5152,1690,17,1,82.39
5153,1690,56,1,36.39
5154,1690,109,2,17.75
5155,1691,23,3,96.76
5156,1691,32,3,66.97
5157,1691,155,1,75.48
5158,1691,193,2,92.29
5159,1691,120,1,41.53
5160,1692,156,1,57.94
5161,1692,146,2,74.84
5162,1692,143,1,93.29
5163,1692,164,1,42.67
5164,1692,58,2,41.82
5165,1693,195,3,47.38
5166,1693,25,1,77.71
5167,1693,116,2,40.98
5168,1693,149,1,73.08
5169,1693,192,3,26.0
5170,1694,42,1,44.91
5171,1694,75,3,3.53
5172,1694,68,2,19.98
5173,1694,44,3,51.31
5174,1695,133,2,88.32
5175,1695,27,2,92.23
5176,1696,152,3,17.21
5177,1696,180,1,24.21
5178,1697,114,3,69.74
5179,1697,33,1,70.77
5180,1697,81,3,4.48
5181,1697,86,1,24.15
5182,1697,185,2,91.06
5183,1698,57,2,60.72
5184,1698,82,1,81.67
5185,1698,121,1,93.04
5186,1698,63,3,51.43
5187,1699,11,3,21.86
5188,1699,43,2,16.15
5189,1699,39,3,74.28
5190,1699,158,2,72.86
5191,1700,55,1,20.22
5192,1700,106,1,3.09
5193,1700,25,3,77.71
5194,1700,93,1,7.09
5195,1700,198,2,90.92
5196,1701,87,3,92.64
5197,1701,184,2,12.28
5198,1701,85,2,85.35
5199,1701,77,1,39.5
5200,1701,147,3,22.88
5201,1702,9,1,25.51
5202,1702,80,3,65.66
5203,1702,166,3,46.34
5204,1702,79,3,66.85
5205,1703,174,3,23.13
5206,1703,139,1,32.14
5207,1703,46,3,94.35
5208,1703,100,1,13.84
5209,1704,89,2,48.78
5210,1704,113,2,27.76
5211,1704,97,2,1.49
5212,1704,158,1,72.86
5213,1704,106,1,3.09
5214,1705,154,2,47.32
5215,1705,15,3,72.81
5216,1705,116,1,40.98
5217,1705,48,1,51.52
5218,1706,45,1,8.29
5219,1706,149,2,73.08
5220,1706,160,1,72.4
5221,1706,132,3,12.67
5222,1707,197,2,31.82
5223,1707,138,1,15.26
5224,1707,53,3,53.5
5225,1707,79,3,66.85
5226,1708,60,2,56.64
5227,1708,93,2,7.09
5228,1708,136,1,2.0
5229,1708,47,1,63.82
5230,1709,193,3,92.29
5231,1709,197,2,31.82
5232,1710,171,1,99.82
5233,1711,184,1,12.28
5234,1711,61,1,92.49
5235,1711,118,1,55.59
5236,1711,171,2,99.82
5237,1712,108,2,12.74
5238,1712,184,2,12.28
5239,1712,174,2,23.13
5240,1712,118,2,55.59
5241,1712,134,3,82.52
5242,1713,79,3,66.85
5243,1713,127,2,54.92
5244,1713,178,1,90.9
5245,1713,15,1,72.81
5246,1713,151,1,36.77
5247,1714,28,3,15.59
5248,1715,151,2,36.77
5249,1715,38,2,38.09
5250,1716,12,2,53.01
5251,1716,21,3,85.32
5252,1717,85,3,85.35
5253,1717,26,1,99.19
5254,1717,26,1,99.19
5255,1717,94,2,26.4
5256,1718,102,3,68.98
5257,1719,197,1,31.82
5258,1719,33,3,70.77
5259,1719,37,3,94.21
5260,1719,103,1,91.81
5261,1719,41,2,64.02
5262,1720,163,1,9.21
5263,1720,6,2,96.88
5264,1720,63,1,51.43
5265,1720,96,1,52.96
5266,1721,12,3,53.01
5267,1721,153,2,43.59
5268,1721,167,1,69.9
5269,1721,176,2,83.64
5270,1721,82,2,81.67
5271,1722,181,1,10.94
5272,1722,190,3,55.19
5273,1723,116,2,40.98
5274,1723,149,1,73.08
5275,1724,83,3,88.29
5276,1724,170,3,48.48
5277,1724,59,1,60.5
5278,1725,11,1,21.86
5279,1725,14,2,15.57
5280,1725,103,2,91.81
5281,1726,102,2,68.98
5282,1726,14,2,15.57
5283,1726,174,1,23.13
5284,1727,139,2,32.14
5285,1727,74,2,16.95
5286,1728,145,2,26.26
5287,1728,196,2,18.81
5288,1728,176,1,83.64
5289,1728,56,1,36.39
5290,1728,195,2,47.38
5291,1729,118,1,55.59
5292,1730,141,3,97.75
5293,1730,22,3,93.74
5294,1730,134,1,82.52
5295,1731,74,2,16.95
5296,1731,118,2,55.59
5297,1731,61,1,92.49
5298,1732,35,2,45.87
5299,1732,49,1,93.71
5300,1732,118,1,55.59
5301,1733,28,2,15.59
5302,1733,18,1,68.05
5303,1733,57,1,60.72
5304,1734,75,3,3.53
5305,1735,14,3,15.57
5306,1735,101,3,16.05
5307,1735,74,2,16.95
5308,1735,121,3,93.04
5309,1735,1,3,22.34
5310,1736,74,2,16.95
5311,1736,124,3,12.46
5312,1737,67,1,56.83
5313,1737,77,2,39.5
5314,1738,15,1,72.81
5315,1739,73,1,21.82
5316,1739,32,2,66.97
5317,1739,118,2,55.59
5318,1739,131,3,49.3
5319,1739,51,1,80.58
5320,1740,9,2,25.51
5321,1740,140,2,9.44
5322,1740,18,3,68.05
5323,1740,58,3,41.82
5324,1740,78,3,38.48
5325,1741,15,3,72.81
5326,1742,132,1,12.67
5327,1742,7,3,45.34
5328,1743,199,1,37.92
5329,1744,168,2,16.54
5330,1744,50,2,37.81
5331,1744,57,1,60.72
5332,1745,80,1,65.66
5333,1746,4,2,4.76
5334,1746,185,3,91.06
5335,1746,185,2,91.06
5336,1746,137,1,50.53
5337,1746,121,2,93.04
5338,1747,171,2,99.82
5339,1747,169,3,6.39
5340,1747,111,1,22.51
5341,1747,14,3,15.57
5342,1747,21,1,85.32
5343,1748,27,3,92.23
5344,1748,157,2,88.69
5345,1749,165,2,90.83
5346,1749,39,2,74.28
5347,1749,30,2,34.66
5348,1749,33,1,70.77
5349,1750,121,2,93.04
5350,1750,46,3,94.35
5351,1750,103,1,91.81
5352,1750,52,1,28.97
5353,1751,142,1,94.28
5354,1751,124,1,12.46
5355,1751,71,2,28.07
5356,1751,80,1,65.66
5357,1752,188,2,70.11
5358,1752,61,3,92.49
5359,1753,111,2,22.51
5360,1753,157,2,88.69
5361,1753,185,2,91.06
5362,1754,164,1,42.67
5363,1754,88,2,28.46
5364,1754,82,1,81.67
5365,1754,118,3,55.59
5366,1755,69,2,47.34
5367,1755,61,1,92.49
5368,1755,33,3,70.77
5369,1755,162,3,27.63
5370,1755,191,1,73.1
5371,1756,91,3,77.03
5372,1756,133,3,88.32
5373,1757,21,3,85.32
5374,1757,119,1,16.96
5375,1757,121,3,93.04
5376,1757,65,3,41.26
5377,1758,120,3,41.53
5378,1758,161,1,21.52
5379,1758,43,3,16.15
5380,1758,36,3,71.45
5381,1758,45,1,8.29
5382,1759,125,2,18.62
5383,1759,17,1,82.39
5384,1759,63,2,51.43
5385,1759,45,1,8.29
5386,1759,17,3,82.39
5387,1760,112,1,23.25
5388,1760,180,3,24.21
5389,1760,43,3,16.15
5390,1761,36,2,71.45
5391,1761,78,2,38.48
5392,1761,120,1,41.53
5393,1762,12,3,53.01
5394,1762,136,3,2.0
5395,1762,150,1,60.0
5396,1762,42,3,44.91
5397,1762,148,3,75.01
5398,1763,117,2,75.9
5399,1763,37,1,94.21
5400,1763,130,3,62.46
5401,1763,163,2,9.21
5402,1764,5,1,41.02
5403,1764,164,1,42.67
5404,1765,44,3,51.31
5405,1765,200,1,35.79
5406,1766,53,1,53.5
5407,1766,89,2,48.78
5408,1766,83,2,88.29
5409,1767,197,1,31.82
5410,1767,119,2,16.96
5411,1767,168,1,16.54
5412,1767,102,1,68.98
5413,1767,48,1,51.52
5414,1768,73,1,21.82
5415,1768,194,3,92.17
5416,1769,140,2,9.44
5417,1769,35,2,45.87
5418,1769,33,2,70.77
5419,1769,28,3,15.59
5420,1770,4,2,4.76
5421,1770,35,2,45.87
5422,1770,166,3,46.34
5423,1770,95,2,98.01
5424,1771,12,2,53.01
5425,1771,191,3,73.1
5426,1771,45,2,8.29
5427,1772,106,1,3.09
5428,1772,73,2,21.82
5429,1772,61,1,92.49
5430,1772,62,2,47.32
5431,1772,47,2,63.82
5432,1773,121,3,93.04
5433,1773,80,3,65.66
5434,1774,123,1,86.64
5435,1775,191,1,73.1
5436,1775,20,3,84.28
5437,1775,77,3,39.5
5438,1775,61,1,92.49
5439,1776,190,3,55.19
5440,1776,122,1,41.81
5441,1776,60,2,56.64
5442,1776,2,2,19.07
5443,1776,129,1,97.87
5444,1777,94,2,26.4
5445,1777,101,2,16.05
5446,1777,121,1,93.04
5447,1777,83,1,88.29
5448,1777,42,1,44.91
5449,1778,192,1,26.0
5450,1778,37,3,94.21
5451,1779,106,1,3.09
5452,1779,128,3,26.06
5453,1779,6,1,96.88
5454,1780,69,2,47.34
5455,1780,58,2,41.82
5456,1781,141,1,97.75
5457,1781,143,2,93.29
5458,1781,71,2,28.07
5459,1781,198,3,90.92
5460,1781,41,1,64.02
5461,1782,159,2,99.14
5462,1782,3,3,9.55
5463,1782,198,2,90.92
5464,1782,56,3,36.39
5465,1783,76,3,10.24
5466,1784,71,3,28.07
5467,1784,111,1,22.51
5468,1784,38,3,38.09
5469,1784,141,2,97.75
5470,1785,56,1,36.39
5471,1785,186,3,27.48
5472,1786,57,3,60.72
5473,1786,18,2,68.05
5474,1786,106,1,3.09
5475,1787,94,1,26.4
5476,1787,115,3,15.31
5477,1787,156,2,57.94
5478,1787,196,3,18.81
5479,1788,173,3,76.28
5480,1789,118,1,55.59
5481,1789,71,1,28.07
5482,1789,81,1,4.48
5483,1789,113,2,27.76
5484,1789,43,1,16.15
5485,1790,92,1,49.26
5486,1790,96,2,52.96
5487,1790,73,2,21.82
5488,1790,200,3,35.79
5489,1790,120,3,41.53
5490,1791,182,2,92.38
5491,1791,49,3,93.71
5492,1791,26,3,99.19
5493,1792,146,2,74.84
5494,1792,70,3,85.62
5495,1792,12,2,53.01
5496,1792,69,1,47.34
5497,1792,109,1,17.75
5498,1793,71,2,28.07
5499,1793,124,3,12.46
5500,1793,89,3,48.78
5501,1793,9,1,25.51
5502,1793,137,2,50.53
5503,1794,8,2,3.42
5504,1795,156,3,57.94
5505,1795,81,3,4.48
5506,1795,126,2,62.77
5507,1795,45,1,8.29
5508,1795,118,1,55.59
5509,1796,196,3,18.81
5510,1796,51,3,80.58
5511,1796,158,2,72.86
5512,1796,169,1,6.39
5513,1796,181,2,10.94
5514,1797,24,2,86.52
5515,1797,19,1,78.17
